elapsed_ms,yaw,roll,pitch
395972,0.0516139492,-0.0618063174,-0.942014396
396071,0.0538492501,-0.0589293912,-0.943048954
396172,0.0528380722,-0.0584353618,-0.943483531
396272,0.0517231524,-0.0614730008,-0.943666697
396373,0.0576850176,-0.0633947253,-0.944409013
396473,0.0609590709,-0.0623721816,-0.945010245
396573,0.0606474057,-0.0627010316,-0.943491697
396673,0.062601693,-0.0672536194,-0.941611409
396774,0.0635094568,-0.0676264316,-0.941610992
396874,0.0668009296,-0.0661944076,-0.944543779
396974,0.0725401938,-0.0645535514,-0.946679056
397075,0.0701926351,-0.0661744177,-0.947812259
397175,0.0679303035,-0.0657354593,-0.946687698
397274,0.0725296885,-0.0657438934,-0.946600914
397375,0.0737773106,-0.0652920455,-0.94709003
397476,0.0706777126,-0.0673389286,-0.945249021
397575,0.0677439123,-0.0645312145,-0.944104612
397675,0.0692019388,-0.0669065341,-0.945103705
397776,0.0673300028,-0.0638580397,-0.94480145
397876,0.0604736954,-0.0615572073,-0.946025729
397977,0.0566240102,-0.060911607,-0.946826041
398077,0.0583589301,-0.0685870796,-0.945536196
398177,0.0599708632,-0.068141222,-0.946678817
398277,0.0617475137,-0.067034781,-0.946696997
398377,0.0685467497,-0.0659428835,-0.948363781
398477,0.0617185384,-0.0608390309,-0.944329202
398578,0.0615403131,-0.062808089,-0.94397217
398678,0.0671635941,-0.0694722012,-0.944520295
398778,0.0661745593,-0.068490684,-0.944479883
398879,0.0658354536,-0.067125909,-0.947788477
398979,0.0661635846,-0.069531329,-0.948209941
399080,0.062868841,-0.0688381717,-0.94607687
399180,0.0613706559,-0.0696846023,-0.945014596
399279,0.0645373315,-0.0673419014,-0.944849014
399380,0.065689832,-0.0645481348,-0.946504951
399480,0.065853782,-0.063539803,-0.946991146
399580,0.0617245361,-0.0657525808,-0.946246564
399681,0.0637567714,-0.0650835335,-0.946147203
399781,0.0645474866,-0.0679857433,-0.94501245
399882,0.068512015,-0.0693812743,-0.944671094
399982,0.0675789192,-0.0680870861,-0.945409954
400081,0.0679182783,-0.069827795,-0.945536137
400182,0.0685491711,-0.0686540008,-0.94799912
400283,0.0848974958,-0.0681060702,-0.950285077
400383,0.0821411461,-0.0758181661,-0.95058465
400483,0.0832492635,-0.0714254528,-0.952459514
400583,0.0899030492,-0.0762083307,-0.952270091
400684,0.093950361,-0.0717018545,-0.953290105
400784,0.0996407494,-0.0655600429,-0.953838348
400884,0.095440954,-0.0708778426,-0.954504609
400984,0.0898088738,-0.0726540685,-0.950638473
401085,0.0881308317,-0.0757126063,-0.946164548
401184,0.090722613,-0.078938581,-0.947141469
401284,0.0896044523,-0.0768846646,-0.947708905
401385,0.08554703,-0.0740030035,-0.950316072
401485,0.0780239031,-0.0715491921,-0.952233195
401585,0.0620203614,-0.0681770444,-0.951699078
401685,0.0569198132,-0.0684258193,-0.951332152
401786,0.0608006418,-0.0686284602,-0.950078666
401886,0.063148059,-0.0686058402,-0.948578358
401987,0.0633794069,-0.0740578771,-0.947129071
402087,0.0622807145,-0.074477002,-0.946583033
402187,0.0592689365,-0.0714006126,-0.947687387
402287,0.0590536371,-0.0747700334,-0.948488295
402387,0.0519214496,-0.074314028,-0.947959721
402488,0.0547773987,-0.0709177852,-0.951413393
402588,0.0539155081,-0.072145991,-0.952998042
402688,0.0466143563,-0.0648018643,-0.952727318
402788,0.0388513356,-0.064057447,-0.952662349
402889,0.0224086195,-0.0640472323,-0.95299232
402988,0.00567886233,-0.0694516823,-0.953580081
403088,-0.024050802,-0.068688415,-0.955020249
403189,-0.0747494996,-0.0633815154,-0.960766613
403289,-0.122396335,-0.068338722,-0.964882731
403390,-0.158299252,-0.074751325,-0.965084016
403490,-0.173168167,-0.0840118378,-0.962718248
403590,-0.167687878,-0.0841962993,-0.961940587
403691,-0.160818726,-0.0810702965,-0.961908221
403791,-0.156006277,-0.0817521438,-0.962569952
403891,-0.14689143,-0.0715233162,-0.962628007
403990,-0.131233901,-0.0497489385,-0.959488988
404091,-0.113864586,-0.0337539203,-0.964991152
404191,-0.109301388,-0.0286385063,-0.966060758
404291,-0.111034244,-0.0310118366,-0.96778667
404391,-0.109792665,-0.0413451083,-0.967526197
404492,-0.105788574,-0.0479162782,-0.968074083
404592,-0.105641007,-0.0525898002,-0.966954589
404692,-0.107875779,-0.0555511601,-0.966040254
404793,-0.111131564,-0.0619442835,-0.963477194
404893,-0.110380784,-0.0633609742,-0.959130764
404992,-0.112494767,-0.0647139549,-0.95688653
405093,-0.115526259,-0.06940718,-0.958499491
405194,-0.116010338,-0.0694764405,-0.957774282
405294,-0.112207472,-0.0723780021,-0.956888855
405394,-0.0979186893,-0.0663963407,-0.960682333
405494,-0.0903871357,-0.060996525,-0.957857013
405594,-0.0855752826,-0.05701904,-0.958426654
405694,-0.101956606,-0.0511194654,-0.958738506
405795,-0.0962448567,-0.0660263672,-0.957498074
405895,0.0345146358,-0.0702577904,-0.940196633
405995,0.170100346,-0.0643502697,-0.937908113
406095,0.207378343,-0.0637853816,-0.951668918
406196,0.112466395,-0.0584295541,-0.964909554
406296,-0.00831480324,-0.0425152481,-0.966973066
406397,-0.0539887995,-0.0351125859,-0.963161707
406496,-0.0734675527,-0.0234667063,-0.961405754
406597,-0.0876841992,-0.0252211802,-0.955741465
406696,-0.0936800539,-0.0333764069,-0.954475224
406797,-0.0917529762,-0.0267478749,-0.956053376
406898,-0.0969030559,-0.0315154977,-0.955067039
406998,-0.0920019299,-0.0558629222,-0.95118624
407097,-0.0847636014,-0.0654582381,-0.947414935
407198,-0.079130128,-0.0740159228,-0.94909966
407298,-0.0724077076,-0.0593706965,-0.948878527
407398,-0.0739230514,-0.0517400876,-0.939581692
407499,-0.0732374191,-0.0414990969,-0.941922784
407599,-0.0610292107,-0.0476945601,-0.952929854
407699,-0.0668260604,-0.0545519814,-0.962282181
407800,-0.0721714497,-0.0447182916,-0.966337502
407900,-0.0648266524,-0.0436339192,-0.958092749
408000,-0.0601825118,-0.0393362679,-0.955402672
408100,-0.0674246848,-0.0427186303,-0.954833627
408200,-0.0724142343,-0.0492227003,-0.949216008
408300,-0.0579779446,-0.0681109875,-0.946935534
408401,-0.0541546047,-0.0724234655,-0.946920693
408501,-0.0649122298,-0.067924805,-0.947440445
408601,-0.0575066656,-0.0613528602,-0.944286764
408701,-0.0598932505,-0.068870306,-0.94103992
408802,-0.0846718103,-0.0936170965,-0.92582196
408902,-0.0787722915,-0.0958733708,-0.926110327
409002,-0.0939032733,-0.0807737187,-0.931437671
409103,-0.0827914029,-0.0780149996,-0.93122977
409202,-0.0764539391,-0.0653784648,-0.925402462
409303,-0.0928511024,-0.077954255,-0.924858093
409404,-0.0673285127,-0.0883394778,-0.925119996
409503,-0.0900755674,-0.0736612082,-0.940101266
409604,-0.0815607607,-0.0635504127,-0.945141613
409704,-0.0785428435,-0.0507840514,-0.944158912
409804,-0.0838027894,-0.0328808725,-0.938424349
409905,-0.0776957721,-0.0232058167,-0.933873236
410005,-0.0858186185,-0.0179409571,-0.937030375
410105,-0.0892385244,-0.00675072707,-0.935255766
410205,-0.0735206753,0.0236929599,-0.930115461
410305,-0.0721949786,-0.0113028875,-0.937169015
410405,-0.0527611971,-0.0298913307,-0.937095106
410506,-0.0631208867,-0.030360736,-0.948714674
410606,-0.0597442985,-0.0312116332,-0.948988199
410706,-0.0562379658,-0.0249849074,-0.9495188
410807,-0.0632610023,-0.0148446793,-0.940671682
410907,-0.0770381838,-0.0138465837,-0.935926318
411007,-0.0770907402,-0.016306011,-0.935295165
411107,-0.080554381,-0.0127733918,-0.933995724
411207,-0.075336352,-0.0115331104,-0.936568081
411308,-0.0738611221,-0.0192598905,-0.931354702
411407,-0.0777870715,-0.033195205,-0.936935067
411508,-0.0827414244,-0.0388811491,-0.925492525
411609,-0.0587232411,-0.0552753359,-0.930120647
411709,-0.073771894,-0.0226574093,-0.937091649
411809,-0.0839743018,-0.0548525453,-0.927533209
411909,-0.081055209,-0.0649956465,-0.931373775
412010,-0.0737812966,-0.0680803284,-0.933082819
412110,-0.0807936937,-0.0742564797,-0.928751945
412210,-0.119585067,-0.0705353916,-0.928735793
412310,-0.127661526,-0.0927182063,-0.937692463
412411,-0.116707101,-0.0921154767,-0.948781192
412510,-0.102733791,-0.0754587427,-0.946754277
412610,-0.0880771875,-0.0693173558,-0.947495162
412711,-0.0903771371,-0.0745217502,-0.94512105
412812,-0.0788903683,-0.0671006218,-0.940832436
412912,-0.0805162787,-0.0707655698,-0.941175282
413013,-0.0895121843,-0.0753325075,-0.944607794
413112,-0.107275233,-0.0718033761,-0.949276984
413213,-0.130100206,-0.061690826,-0.953716815
413313,-0.148613349,-0.0586232319,-0.957032263
413413,-0.157954484,-0.0504172258,-0.959308684
413514,-0.168170363,-0.0455330014,-0.958804429
413613,-0.174370438,-0.0406964831,-0.959205687
413714,-0.188727066,-0.0376667753,-0.952466011
413814,-0.195774034,-0.0468458049,-0.945532084
413914,-0.18803212,-0.0567099079,-0.943450928
414015,-0.161226407,-0.0770944431,-0.943455279
414115,-0.15200375,-0.0774613693,-0.94464606
414214,-0.151987553,-0.0810069814,-0.946398616
414315,-0.154218942,-0.0824714899,-0.947275162
414416,-0.154511943,-0.0883219615,-0.947662592
414516,-0.143719509,-0.0989948437,-0.945979774
414616,-0.143762887,-0.0973458737,-0.944006622
414716,-0.144867882,-0.0977358446,-0.942780316
414816,-0.150581628,-0.0996996984,-0.943228126
414917,-0.145214275,-0.0955840275,-0.944171488
415017,-0.143258885,-0.0956713855,-0.942791998
415117,-0.131694242,-0.0765573978,-0.94802916
415217,-0.145250753,-0.069680959,-0.95473665
415317,-0.144350976,-0.0748113766,-0.951354623
415417,-0.142753109,-0.0749618486,-0.95495373
415518,-0.139414385,-0.0900731534,-0.952163517
415618,-0.135583922,-0.0883191302,-0.951667428
415718,-0.131600708,-0.0952407718,-0.955805242
415818,-0.133457288,-0.0935133919,-0.95541966
415918,-0.130393386,-0.0934782624,-0.955951095
416019,-0.126298472,-0.0863784775,-0.95399791
416119,-0.105024815,-0.0734109506,-0.959736586
416220,-0.111864805,-0.0797352716,-0.955015004
416320,-0.123643473,-0.0840923339,-0.957707465
416419,-0.129256979,-0.0898220763,-0.956451178
416520,-0.128002346,-0.101457745,-0.955604553
416620,-0.127060562,-0.105942175,-0.953983903
416720,-0.12258096,-0.0960938036,-0.957379282
416821,-0.125195131,-0.0837369114,-0.960532188
416921,-0.120194361,-0.0713610724,-0.958145916
417021,-0.12930885,-0.0673853979,-0.954471648
417121,-0.123466238,-0.0642270222,-0.957650721
417221,-0.137030423,-0.0737915114,-0.955839038
417321,-0.131470919,-0.0756000727,-0.953612626
417422,-0.115834966,-0.0747997463,-0.959547937
417522,-0.119995818,-0.0796268955,-0.957846999
417622,-0.120252103,-0.088196598,-0.945870638
417722,-0.116787821,-0.0932600424,-0.946097374
417823,-0.116870657,-0.0970311686,-0.955462039
417923,-0.131636217,-0.113738552,-0.95106411
418024,-0.137262404,-0.114067934,-0.956869423
418124,-0.153770477,-0.0999457836,-0.961733103
418223,-0.156805068,-0.107642226,-0.965481162
418324,-0.152448699,-0.100420848,-0.960994422
418424,-0.150394768,-0.0946071222,-0.965870082
418524,-0.146054134,-0.101377353,-0.96929574
418624,-0.161350876,-0.124065086,-0.9715482
418725,-0.163533121,-0.126536801,-0.968792856
418825,-0.157624409,-0.122603633,-0.966961145
418926,-0.154654071,-0.117092356,-0.965826809
419025,-0.1605459,-0.0970750973,-0.968099117
419126,-0.176705047,-0.0754911453,-0.964140117
419226,-0.144518569,-0.0376076959,-0.970187008
419326,-0.131852269,-0.0213269293,-0.969035208
419427,-0.102264673,0.0181566607,-0.968394876
419527,-0.0961465389,0.0203483589,-0.966967642
419627,-0.0717271864,0.018346997,-0.966098487
419726,-0.0533768535,0.0202980414,-0.970581949
419827,-0.0459370166,0.0179474168,-0.965868175
419927,-0.0490775257,0.0172018837,-0.964581251
420027,-0.0580785722,0.00540898275,-0.95894444
420128,-0.0654377341,-0.00194739923,-0.952428997
420228,-0.0749705434,-0.0090596918,-0.951436162
420328,-0.102304474,-0.0222282689,-0.96551013
420429,-0.121048182,-0.0391462967,-0.961406827
420528,-0.118279636,-0.038939286,-0.962025344
420628,-0.118934005,-0.0453980044,-0.962101221
420729,-0.119317159,-0.0410701223,-0.961230218
420829,-0.120612681,-0.0370347127,-0.955970526
420929,-0.127799287,-0.0447295234,-0.953094959
421029,-0.130239755,-0.0613096207,-0.951382101
421130,-0.128707975,-0.0720842853,-0.951305449
421230,-0.126987472,-0.0587952696,-0.954858065
421330,-0.125325173,-0.0589561537,-0.959605217
421430,-0.130145937,-0.057896439,-0.959716201
421530,-0.140438139,-0.0666281506,-0.95856595
421631,-0.149863735,-0.0711585805,-0.955955505
421731,-0.156310216,-0.0710248128,-0.953756869
421832,-0.161830068,-0.0680543408,-0.953846633
421931,-0.16893889,-0.0692630112,-0.952495933
422032,-0.172249287,-0.0719854832,-0.950897336
422132,-0.173424914,-0.0720295981,-0.951291323
422233,-0.175516084,-0.0718170032,-0.952640831
422332,-0.176857665,-0.0733692348,-0.95215416
422432,-0.17437695,-0.0709976256,-0.952683628
422533,-0.17686446,-0.0719143376,-0.953192353
422633,-0.176694795,-0.0754196197,-0.952639401
422734,-0.174590409,-0.076962173,-0.95228225
422834,-0.17486161,-0.0800306499,-0.952226043
422934,-0.174727604,-0.0793511271,-0.951498508
423035,-0.174467191,-0.0768374875,-0.95253408
423135,-0.171167299,-0.0717927217,-0.954101622
423235,-0.163629234,-0.0702815875,-0.952186167
423335,-0.166149363,-0.071918115,-0.951170444
423435,-0.164404765,-0.0724669099,-0.951409757
423536,-0.163186818,-0.0725994036,-0.949795485
423636,-0.162339538,-0.0743987039,-0.950030208
423736,-0.161536902,-0.072973974,-0.949662268
423837,-0.160733789,-0.0725743324,-0.950316906
423937,-0.160663545,-0.0710628256,-0.951157987
424037,-0.159791932,-0.0733051226,-0.950147748
424137,-0.159638062,-0.0722365901,-0.950644076
424238,-0.160519093,-0.0731946975,-0.950286329
424337,-0.160320833,-0.0723954737,-0.950086713
424438,-0.160265863,-0.0722859055,-0.950141072
424538,-0.160297096,-0.0722963214,-0.949693978
424639,-0.162002966,-0.0731487498,-0.949479938
424739,-0.160355449,-0.0727499723,-0.949394822
424839,-0.161858395,-0.0710063055,-0.949893594
424939,-0.133676156,-0.0750199631,-0.949816644
425039,0.0321187675,-0.0824376196,-0.944700181
425139,0.136100337,-0.0924889818,-0.947544098
425239,0.183660224,-0.0978210419,-0.951048791
425340,0.260865957,-0.0957436338,-0.95364362
425440,0.317142457,-0.0941560045,-0.953217983
425541,0.330184937,-0.0969793797,-0.954096496
425640,0.336507261,-0.0962991193,-0.953715682
425740,0.333772659,-0.0934257135,-0.954897821
425841,0.287380159,-0.0893442482,-0.954568088
425941,0.197812051,-0.0874424353,-0.953227103
426041,0.1051419,-0.0729431212,-0.957586884
426142,0.0202855319,-0.0644141287,-0.952830076
426242,-0.0441691875,-0.0749540552,-0.946912467
426342,-0.091783762,-0.0764555484,-0.947571576
426443,-0.121873409,-0.0798391774,-0.947485507
426543,-0.142000541,-0.0765530989,-0.94905591
426642,-0.155460075,-0.0730096176,-0.949902356
426743,-0.162209719,-0.0720556304,-0.949595392
426844,-0.158033207,-0.0689422265,-0.950111032
426943,-0.154471949,-0.070932515,-0.94956392
427043,-0.15224351,-0.0716731772,-0.949734628
427144,-0.154191837,-0.0709582418,-0.950622439
427244,-0.153790742,-0.0720854625,-0.949795246
427344,-0.151808649,-0.0730311349,-0.949971259
427444,-0.154060572,-0.0726960897,-0.95062077
427545,-0.152231604,-0.0733901039,-0.95102036
427645,-0.151398733,-0.0733155087,-0.951506913
427745,-0.15228644,-0.0733570084,-0.952808261
427845,-0.151808441,-0.0732076168,-0.95303458
427946,-0.151650935,-0.0737812147,-0.954229116
428046,-0.151002035,-0.0758041069,-0.953122199
428147,-0.149026424,-0.0754239336,-0.953338265
428247,-0.150525197,-0.0751927197,-0.954827368
428347,-0.149505764,-0.0765578747,-0.954715729
428447,-0.14930138,-0.0781906396,-0.954637229
428547,-0.149500132,-0.0806821063,-0.954067111
428647,-0.149782062,-0.0803339332,-0.953178823
428748,-0.150320292,-0.0807149857,-0.953200817
428847,-0.150093287,-0.0824056268,-0.952659667
428948,-0.149797738,-0.0826398581,-0.952987671
429049,-0.14962399,-0.0827709809,-0.951988876
429148,-0.149889633,-0.080627583,-0.952640951
429249,-0.151056603,-0.0796157718,-0.953581512
429349,-0.14979364,-0.0800184458,-0.95326668
429448,-0.150403291,-0.0799044371,-0.953629673
429549,-0.150752857,-0.0808520466,-0.953471303
429649,-0.151080817,-0.0803741515,-0.952983201
429749,-0.151100188,-0.0802180395,-0.9530285
429850,-0.151540756,-0.0815663189,-0.952919245
429949,-0.150670141,-0.081021145,-0.952678084
430050,-0.151383191,-0.0842982978,-0.952428341
430151,-0.150013492,-0.0840253308,-0.951886952
430251,-0.149940729,-0.0843994096,-0.952697992
430350,-0.150160208,-0.0846433938,-0.952769935
430451,-0.14754802,-0.0839586705,-0.952334344
430551,-0.147953451,-0.0842444524,-0.952410817
430652,-0.148466691,-0.0845195949,-0.951940238
430752,-0.148607478,-0.0847391263,-0.952003181
430852,-0.147608504,-0.0845265687,-0.952007115
430953,-0.146072343,-0.0837921277,-0.95143497
431052,-0.130682707,-0.0845397636,-0.948570311
431153,-0.0946077555,-0.0752832964,-0.948429823
431253,-0.0599159747,-0.0638044104,-0.945682228
431353,-0.0428790748,-0.050318487,-0.94325757
431454,-0.041826725,-0.0404121429,-0.944065213
431553,-0.049515143,-0.0356192254,-0.944324076
431653,-0.0533644259,-0.0374943204,-0.947333097
431754,-0.051593557,-0.0376576856,-0.946030796
431854,-0.0509968549,-0.0390237272,-0.94493711
431955,-0.0533218384,-0.0395105369,-0.944750607
432055,-0.0525167286,-0.0396912992,-0.944766045
432155,-0.0535809845,-0.0419025198,-0.944831908
432255,-0.0537596643,-0.0444011912,-0.94444406
432355,-0.0556980073,-0.0458836854,-0.943845272
432456,-0.0594039857,-0.0476774238,-0.945392847
432555,-0.06450665,-0.053566888,-0.944713891
432656,-0.0632517934,-0.0530658551,-0.944532394
432756,-0.0669198781,-0.056848444,-0.9448331
432857,-0.0788698345,-0.0683281049,-0.945243418
432957,-0.0902203768,-0.0797757953,-0.946037412
433057,-0.100161165,-0.0917861834,-0.945620716
433157,-0.109235272,-0.103501007,-0.944613159
433258,-0.120072916,-0.106385715,-0.944141626
433358,-0.123258308,-0.109027937,-0.943953753
433458,-0.125482902,-0.115200453,-0.94371593
433559,-0.128566995,-0.125514075,-0.943094969
433659,-0.129325598,-0.128496572,-0.943041384
433759,-0.129545763,-0.129822224,-0.942180753
433859,-0.128590539,-0.126027972,-0.943190634
433960,-0.130809695,-0.122648835,-0.944865346
434059,-0.130276501,-0.121888995,-0.945653498
434160,-0.127572149,-0.123592988,-0.945603609
434260,-0.127803534,-0.124489374,-0.945415139
434360,-0.128581241,-0.122183666,-0.945461988
434460,-0.128032193,-0.117857248,-0.94579041
434561,-0.124039367,-0.109054372,-0.946937501
434661,-0.110762224,-0.0929747,-0.948649466
434761,-0.103143737,-0.0823526457,-0.948720336
434861,-0.100220054,-0.0785590708,-0.949512601
434961,-0.106552064,-0.0816188306,-0.948093951
435061,-0.10415405,-0.0819434226,-0.947521567
435162,-0.10572876,-0.0800041258,-0.948257565
435262,-0.103916749,-0.0786992162,-0.947933435
435362,-0.104875639,-0.0787785724,-0.948563099
435463,-0.104994416,-0.0809650198,-0.948546886
435563,-0.104171813,-0.0825889185,-0.948283792
435663,-0.102966741,-0.0802310482,-0.949456036
435763,-0.104623154,-0.0803107023,-0.950291038
435864,-0.103084847,-0.0842411444,-0.950975478
435964,-0.100939736,-0.090906322,-0.950053513
436063,-0.101456478,-0.0902607888,-0.947907329
436164,-0.106567934,-0.0924360603,-0.950373411
436264,-0.0917102098,-0.101065032,-0.948925972
436365,-0.0909711123,-0.102213919,-0.948353052
436464,-0.0969656259,-0.0974045843,-0.948831916
436565,-0.0948107839,-0.0954789147,-0.949335515
436666,-0.0946162045,-0.0938692316,-0.950151742
436766,-0.0988428593,-0.0872631744,-0.953417838
436866,-0.100054309,-0.0941822007,-0.953707099
436967,-0.100705281,-0.0963908806,-0.951856673
437066,-0.103985235,-0.104369611,-0.945494413
437167,-0.0926137418,-0.0791535825,-0.945683658
437267,-0.0933238864,-0.0876279324,-0.954338074
437367,-0.0781996548,-0.0894396305,-0.953950405
437467,-0.0694241375,-0.0939110741,-0.944070816
437568,-0.063842237,-0.0958244428,-0.943478227
437668,-0.0749552697,-0.0923493654,-0.95688206
437767,-0.0763557404,-0.116962142,-0.965372801
437868,-0.0837277025,-0.127279192,-0.964595914
437968,-0.0878995806,-0.147163883,-0.958913028
438068,-0.0840030909,-0.13364397,-0.953076661
438169,-0.100567237,-0.136944845,-0.951290369
438269,-0.0896618962,-0.138669446,-0.953684807
438369,-0.0912571251,-0.146656603,-0.957908094
438469,-0.0853603035,-0.14752771,-0.957507253
438569,-0.0840410143,-0.155703738,-0.955422997
438670,-0.0906433463,-0.175859764,-0.95318836
438770,-0.0988808125,-0.18488276,-0.949673653
438869,-0.105750442,-0.187538832,-0.949700236
438971,-0.103717268,-0.192178801,-0.948085129
439071,-0.0870288312,-0.192837819,-0.948328018
439171,-0.0975008011,-0.183469534,-0.947673678
439271,-0.0982861817,-0.16915445,-0.942970634
439371,-0.0934687853,-0.172538474,-0.940667212
439472,-0.088351354,-0.173121348,-0.939167678
439571,-0.483377516,-0.173223704,-0.936663389
439671,-0.484748244,-0.173874423,-0.938978851
439772,-0.487732768,-0.170957848,-0.94086355
439872,-0.485392898,-0.16995874,-0.940674663
439972,-0.480316728,-0.170336962,-0.941341102
440072,-0.480673969,-0.170617983,-0.939421117
440173,-0.477931321,-0.163713053,-0.939143062
440273,-0.474190712,-0.159576297,-0.938420236
440373,-0.432731241,-0.155281082,-0.938135982
440474,-0.431883037,-0.150746524,-0.9365713
440574,-0.430921257,-0.146874711,-0.935139775
440674,-0.427877903,-0.146610633,-0.934685171
440774,-0.42778486,-0.149740487,-0.934854746
440875,-0.427716017,-0.14983587,-0.934740603
440975,-0.425872803,-0.150275975,-0.934479177
441075,-0.425456882,-0.151595816,-0.93596822
441175,-0.423881322,-0.153690368,-0.935670912
441276,-0.423050135,-0.153594002,-0.935622454
441375,-0.421083748,-0.154591039,-0.933506072
441476,-0.4174546,-0.150231451,-0.931964517
441576,-0.413970381,-0.153471261,-0.931234658
441677,-0.415050209,-0.155533597,-0.929264247
441777,-0.411055505,-0.152117744,-0.928890407
441877,-0.38575989,-0.149938211,-0.930533051
441977,-0.389380336,-0.141452819,-0.933934808
442077,-0.39456749,-0.135357052,-0.938017666
442178,-0.390768111,-0.138446182,-0.938006103
442277,-0.383838177,-0.138660997,-0.939992428
442378,-0.372161776,-0.13555263,-0.939441085
442478,-0.373916447,-0.145542204,-0.936363041
442578,-0.368510932,-0.141237304,-0.936831713
442678,-0.369658828,-0.13860859,-0.930034697
442778,-0.361810029,-0.143513262,-0.933296025
442879,-0.358156562,-0.146916211,-0.938330054
442979,-0.354985356,-0.142713979,-0.938159943
443080,-0.353838474,-0.137531325,-0.938737929
443179,-0.355003595,-0.13696757,-0.938451469
443280,-0.356775135,-0.130144924,-0.939652085
443380,-0.358851731,-0.134041473,-0.93962568
443481,-0.385875195,-0.132667825,-0.93927145
443580,-0.432917893,-0.130534559,-0.945215046
443681,-0.465884149,-0.128413573,-0.948779881
443781,-0.464934707,-0.125648662,-0.951411426
443882,-0.464223802,-0.124592707,-0.953817666
443982,-0.464423954,-0.12582317,-0.953251779
444082,-0.461913496,-0.127435431,-0.952389956
444182,-0.453996539,-0.127967834,-0.948937595
444282,-0.442072839,-0.131719679,-0.949489832
444383,-0.433289081,-0.134656429,-0.948043883
444483,-0.424437523,-0.138092071,-0.947540343
444583,-0.422136128,-0.141486451,-0.947046816
444683,-0.419359505,-0.140747979,-0.946409523
444783,-0.415539622,-0.131312415,-0.945741177
444884,-0.37478143,-0.125802636,-0.944829822
444984,-0.37645781,-0.128814295,-0.948284686
445084,-0.373051137,-0.135075748,-0.949941993
445184,-0.370400012,-0.137190297,-0.949249506
445284,-0.358005315,-0.143923208,-0.947250605
445385,-0.361962616,-0.143938601,-0.941161215
445485,-0.359132379,-0.150384486,-0.938022077
445585,-0.360043615,-0.151980221,-0.937174916
445685,-0.360189736,-0.152471289,-0.938001633
445786,-0.354640335,-0.157142922,-0.939092636
445886,-0.351076663,-0.160124704,-0.939366043
445986,-0.354955673,-0.15714331,-0.940613389
446086,-0.359825969,-0.159282818,-0.941151142
446187,-0.353331983,-0.16519697,-0.928415477
446287,-0.416290253,-0.169309795,-0.928206801
446387,-0.419920504,-0.157015905,-0.932809114
446487,-0.418223023,-0.154287055,-0.93393743
446587,-0.420305192,-0.141399249,-0.933781862
446688,-0.427910954,-0.143689141,-0.93366152
446788,-0.428880423,-0.137867674,-0.935560524
446888,-0.426656753,-0.124743544,-0.941949069
446989,-0.361117035,-0.129089132,-0.944693685
447089,-0.362218797,-0.128859594,-0.948123693
447189,-0.376642525,-0.11988914,-0.948888063
447289,-0.388776362,-0.118502565,-0.950046837
447390,-0.398036778,-0.108856216,-0.952853382
447489,-0.401190281,-0.103982709,-0.958140671
447590,-0.399472773,-0.0993037671,-0.962584794
447690,-0.396589696,-0.0936027542,-0.965523899
447791,-0.399577498,-0.0911146924,-0.964693248
447890,-0.408021986,-0.088869527,-0.961606979
447990,-0.419816732,-0.0955596715,-0.95938617
448091,-0.423847854,-0.112313092,-0.958482563
448191,-0.422444701,-0.111178942,-0.958422899
448291,-0.424353391,-0.10587579,-0.960853279
448391,-0.432092667,-0.110028036,-0.962193668
448492,-0.38644135,-0.108574711,-0.961978316
448591,-0.391001463,-0.107538335,-0.960215569
448692,-0.388923585,-0.108619802,-0.958958089
448792,-0.39446789,-0.109774254,-0.958397269
448892,-0.393195331,-0.110341884,-0.957944214
448993,-0.392989486,-0.110441148,-0.958073616
449092,-0.392621219,-0.11280001,-0.958392859
449193,-0.391993165,-0.112318233,-0.959800839
449294,-0.392281175,-0.116101936,-0.960583687
449394,-0.38993609,-0.117168747,-0.961162984
449494,-0.390032023,-0.116235018,-0.961131871
449594,-0.38890186,-0.115990952,-0.960620284
449694,-0.389273077,-0.115379766,-0.96028322
449795,-0.39185822,-0.114507072,-0.960861504
449895,-0.392847866,-0.11166697,-0.959845603
449995,-0.394006789,-0.114789739,-0.959338546
450096,-0.39155221,-0.115698561,-0.959148109
450196,-0.392811626,-0.115586929,-0.959570944
450296,-0.392139852,-0.116838701,-0.960091889
450397,-0.39141345,-0.116417035,-0.960935056
450496,-0.390993923,-0.116939642,-0.960864842
450597,-0.389715701,-0.116726741,-0.959681451
450697,-0.389423132,-0.115630195,-0.959308863
450797,-0.392205656,-0.115676664,-0.962013841
450897,-0.394672543,-0.116796166,-0.959909439
450998,-0.391839206,-0.119773373,-0.960052371
451098,-0.391927898,-0.116379678,-0.95835501
451199,-0.389090627,-0.11790847,-0.958615363
451298,-0.386862606,-0.117894165,-0.958351493
451398,-0.383569986,-0.11645975,-0.958001435
451499,-0.387366116,-0.115884334,-0.956913531
451599,-0.388402522,-0.115260907,-0.956080735
451699,-0.385396302,-0.115205824,-0.957059205
451800,-0.342635095,-0.115969345,-0.954122126
451900,-0.321184516,-0.11338795,-0.953371644
452000,-0.313986123,-0.0936289802,-0.954176068
452100,-0.328980148,-0.085630171,-0.948133647
452201,-0.329581618,-0.0838759542,-0.946291804
452301,-0.320673734,-0.0941372514,-0.943560123
452401,-0.291509867,-0.0849108323,-0.94167161
