elapsed_ms,sample,label,self,m00,m01,m02,m03,m10,m11,m12,m13,m20,m21,m22,m23,m30,m31,m32,m33
6583,20,candidate_2740,0000000146dfea50,1,0,2.98023224e-08,1,-0,1,0,1,-2.98023224e-08,-0,1,1,-0.030676499,0.00104528468,5.47794771e-05,1
6683,21,tracked_1690,0000000146dfea50,0.999910355,0.0110497205,0.0075892359,1,-0.0128763504,0.949140131,0.314590603,1,-0.00372710824,-0.314660043,0.949197352,1,0.01609095,1.16857433,-0.036363095,1
6683,21,copied_2700,0000000146dfea50,0.999910355,0.0110497205,0.0075892359,1,-0.0128763504,0.949140131,0.314590603,1,-0.00372710824,-0.314660043,0.949197352,1,0.01609095,1.16857433,-0.036363095,1
6683,21,candidate_2740,0000000146dfea50,1,0,2.98023224e-08,1,-0,1,0,1,-2.98023224e-08,-0,1,1,-0.030676499,0.00104528468,5.47794771e-05,1
6783,22,tracked_1690,0000000146dfea50,0.999897778,0.0119827213,0.00782336295,1,-0.0139337406,0.939824283,0.34137401,1,-0.0032619983,-0.341448069,0.939895093,1,0.0169420503,1.17191803,-0.0315864831,1
6783,22,copied_2700,0000000146dfea50,0.999897778,0.0119827213,0.00782336295,1,-0.0139337406,0.939824283,0.34137401,1,-0.0032619983,-0.341448069,0.939895093,1,0.0169420503,1.17191803,-0.0315864831,1
6783,22,candidate_2740,0000000146dfea50,1,0,2.98023224e-08,1,-0,1,0,1,-2.98023224e-08,-0,1,1,-0.030676499,0.00104528468,5.47794771e-05,1
6883,23,tracked_1690,0000000146dfea50,0.999582529,0.0230227262,0.0174658448,1,-0.0278134644,0.930495203,0.365246713,1,-0.00784291327,-0.365579933,0.930747032,1,0.0160156079,1.17505693,-0.0285218656,1
6883,23,copied_2700,0000000146dfea50,0.999582529,0.0230227262,0.0174658448,1,-0.0278134644,0.930495203,0.365246713,1,-0.00784291327,-0.365579933,0.930747032,1,0.0160156079,1.17505693,-0.0285218656,1
6883,23,candidate_2740,0000000146dfea50,1,0,2.98023224e-08,1,-0,1,0,1,-2.98023224e-08,-0,1,1,-0.030676499,0.00104528468,5.47794771e-05,1
6983,24,tracked_1690,0000000146dfea50,0.99948293,0.0207752418,0.0245473534,1,-0.0285949856,0.923391819,0.382792234,1,-0.0147142261,-0.383296132,0.923508406,1,0.0157102868,1.17778802,-0.0247594863,1
6983,24,copied_2700,0000000146dfea50,0.99948293,0.0207752418,0.0245473534,1,-0.0285949856,0.923391819,0.382792234,1,-0.0147142261,-0.383296132,0.923508406,1,0.0157102868,1.17778802,-0.0247594863,1
6983,24,candidate_2740,0000000146dfea50,1,0,2.98023224e-08,1,-0,1,0,1,-2.98023224e-08,-0,1,1,-0.030676499,0.00104528468,5.47794771e-05,1
