elapsed_ms,sample,label,self,m00,m01,m02,m03,m10,m11,m12,m13,m20,m21,m22,m23,m30,m31,m32,m33
54772,107,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.769755185,-0.0409915075,-0.63702172,0,0.277426392,0.877278864,-0.391684204,0,0.574901342,-0.478227556,-0.66391778,0,-500.174957,-364.135864,451.79895,0.163967431
54873,108,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.769861102,-0.0405438915,-0.6369223,0,0.277445734,0.877483785,-0.391211361,0,0.574750125,-0.477889746,-0.664291799,0,-500.628876,-363.446167,452.217712,0.163967431
54973,109,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.770251572,-0.03861304,-0.636570156,0,0.278828025,0.877318382,-0.390598953,0,0.573556781,-0.478352964,-0.664989412,0,-501.140259,-362.934387,452.706665,0.163967431
55073,110,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.770146251,-0.037797343,-0.636746526,0,0.279859662,0.877011538,-0.390550286,0,0.573195696,-0.478980422,-0.664849043,0,-501.706329,-362.604584,453.262695,0.163967431
55173,111,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.769777536,-0.0382778794,-0.63716346,0,0.280249029,0.876580179,-0.391238689,0,0.573500633,-0.479731143,-0.66404438,0,-502.321808,-362.450104,453.905212,0.163967431
55273,112,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.769813418,-0.0370721221,-0.637191474,0,0.282420069,0.875481129,-0.392137527,0,0.572386444,-0.481828332,-0.663487196,0,-502.936462,-362.457977,454.711212,0.163967431
55374,113,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.76982218,-0.037761528,-0.637140274,0,0.280697376,0.876499116,-0.391099155,0,0.573221326,-0.479920387,-0.664148867,0,-503.530853,-362.633209,455.675201,0.163967431
55474,114,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.769044399,-0.0375912711,-0.638089001,0,0.281754196,0.876118124,-0.391192824,0,0.573746681,-0.480628848,-0.66318208,0,-504.146759,-362.98468,456.763428,0.163967431
55574,115,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.769317508,-0.0389317125,-0.637679219,0,0.280160338,0.876489162,-0.391506344,0,0.574160814,-0.479845047,-0.663391232,0,-504.812286,-363.514923,457.921509,0.163967431
55674,116,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.769153953,-0.0405434072,-0.637776077,0,0.278874606,0.876656115,-0.392049998,0,0.575005293,-0.479406297,-0.662976921,0,-505.529175,-364.220581,459.140228,0.163967431
55774,117,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.773250222,-0.0460794568,-0.632424593,0,0.277691364,0.872024894,-0.403063595,0,0.570062816,-0.48728776,-0.661497474,0,-506.305481,-365.109467,460.43454,0.163967431
55875,118,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.785229087,-0.0489861965,-0.617264688,0,0.275668859,0.864969969,-0.419325411,0,0.554456472,-0.49942714,-0.665695548,0,-507.138,-366.180328,461.799377,0.163967431
55975,119,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.786947608,-0.0519062951,-0.614832699,0,0.278207064,0.859567165,-0.428655326,0,0.550739765,-0.508380055,-0.661993563,0,-507.740143,-366.571808,462.864777,0.163967431
56075,120,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.785683215,-0.0547366887,-0.616202712,0,0.280443609,0.856331944,-0.433643997,0,0.551410198,-0.513516903,-0.657455027,0,-507.950287,-366.338776,463.305481,0.163967431
56175,121,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.783267081,-0.0532560684,-0.619400024,0,0.283591628,0.85601598,-0.432218254,0,0.553234518,-0.514199018,-0.65538609,0,-508.117737,-366.146454,463.67569,0.163967431
56286,122,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.783125281,-0.052267082,-0.619663596,0,0.282748073,0.857576966,-0.429668903,0,0.553866744,-0.511693239,-0.656811714,0,-508.277466,-365.957336,464.044373,0.163967431
56386,123,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.781068921,-0.0492568389,-0.622499108,0,0.283129334,0.860589862,-0.423347443,0,0.556569099,-0.506911218,-0.658233821,0,-508.45166,-365.747986,464.45575,0.163967431
56497,124,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.7796821,-0.0483695902,-0.624304533,0,0.283989072,0.861263454,-0.42139712,0,0.558073401,-0.505851448,-0.657775223,0,-508.648224,-365.536041,464.853973,0.163967431
56608,125,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.779738128,-0.0454684161,-0.62445271,0,0.287160158,0.860302567,-0.421210945,0,0.55636996,-0.50775212,-0.657753885,0,-508.874542,-365.315826,465.228241,0.163967431
56708,126,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.780067623,-0.0457925051,-0.624017298,0,0.285296381,0.861578703,-0.419867009,0,0.556866646,-0.505554497,-0.659025192,0,-509.098175,-365.113434,465.550385,0.163967431
56808,127,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.779774606,-0.0470159873,-0.624292374,0,0.286073893,0.860225797,-0.422105879,0,0.55687815,-0.507741213,-0.657332122,0,-509.329529,-364.912933,465.86792,0.163967431
56908,128,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.780174911,-0.0522900298,-0.623372316,0,0.282338053,0.859798133,-0.425479114,0,0.558222532,-0.507949769,-0.656029344,0,-509.565918,-364.713409,466.184296,0.163967431
57008,129,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.780836642,-0.0564638115,-0.622178495,0,0.27877152,0.859768093,-0.427884936,0,0.559089065,-0.507553816,-0.655597866,0,-509.805756,-364.514252,466.499725,0.163967431
57109,130,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.776700377,-0.0646005049,-0.626548767,0,0.276261806,0.85900414,-0.431035459,0,0.566052914,-0.507876813,-0.649342,0,-510.046936,-364.316437,466.812683,0.163967431
57209,131,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.775243223,-0.0658920109,-0.628216624,0,0.278743088,0.856785059,-0.43384546,0,0.566833496,-0.511446774,-0.645849764,0,-510.289764,-364.118439,467.125488,0.163967431
57309,132,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.775626302,-0.0610603578,-0.628232062,0,0.282319397,0.856639028,-0.431816578,0,0.564534903,-0.512290359,-0.647193134,0,-510.646759,-363.827362,467.586548,0.163967431
57409,133,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.778580248,-0.0519394726,-0.625391841,0,0.287514448,0.856297791,-0.429056913,0,0.557806551,-0.513864398,-0.651763082,0,-511.038116,-363.413635,468.100647,0.163967431
57520,134,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.778906763,-0.0464709699,-0.625415683,0,0.292910248,0.854839087,-0.428315133,0,0.554533839,-0.516808152,-0.652228057,0,-511.412598,-362.792938,468.616028,0.163967431
57620,135,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.778213084,-0.0463359132,-0.626288533,0,0.293532223,0.854794204,-0.427978843,0,0.555178583,-0.516894579,-0.651610911,0,-511.753693,-362.222931,469.094849,0.163967431
57720,136,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.776525259,-0.049818892,-0.628113449,0,0.29158473,0.855290532,-0.428318352,0,0.558557749,-0.515748262,-0.649628222,0,-512.166016,-361.829834,469.664612,0.163967431
57820,137,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.773984611,-0.055332534,-0.630782068,0,0.287121087,0.857208312,-0.427499175,0,0.564366162,-0.51198864,-0.647578955,0,-512.588013,-361.47995,470.24408,0.163967431
57920,138,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.773037314,-0.0581417419,-0.631690502,0,0.286102653,0.85680759,-0.428982645,0,0.566178977,-0.512347817,-0.645709634,0,-513.014099,-361.127289,470.826019,0.163967431
58020,139,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.773913264,-0.0575975738,-0.630666912,0,0.283542514,0.858949661,-0.426391006,0,0.566270053,-0.50881052,-0.648421049,0,-513.442261,-360.774261,471.408112,0.163967431
58129,140,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.773325503,-0.0557134748,-0.631556571,0,0.285054028,0.859218657,-0.424838543,0,0.56631428,-0.508566141,-0.648574233,0,-513.870544,-360.421448,471.989105,0.163967431
58229,141,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.774050415,-0.0534323119,-0.630865276,0,0.285411775,0.859992206,-0.423029244,0,0.565142512,-0.507502317,-0.650426984,0,-514.34021,-360.034698,472.625763,0.163967431
58330,142,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.774607301,-0.0514310002,-0.630347848,0,0.284729272,0.861608148,-0.420191318,0,0.56472373,-0.504961729,-0.652763963,0,-514.768494,-359.681793,473.207092,0.163967431
58438,143,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.775165975,-0.0507846698,-0.629713118,0,0.283780307,0.862553775,-0.418891251,0,0.564434528,-0.503410339,-0.654210567,0,-515.196777,-359.328033,473.789764,0.163967431
58538,144,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.773431718,-0.0510332994,-0.63182199,0,0.285367101,0.862000883,-0.418951392,0,0.566011488,-0.50433147,-0.652135491,0,-515.660522,-358.944427,474.421844,0.163967431
58638,145,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.774447322,-0.0497527383,-0.630679011,0,0.284831792,0.862726867,-0.417819858,0,0.564891279,-0.503216863,-0.653965235,0,-516.08728,-358.59137,475.003998,0.163967431
58739,146,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.77448833,-0.0482817367,-0.630742908,0,0.2861377,0.862511933,-0.417371094,0,0.564174592,-0.50372833,-0.654190123,0,-516.514832,-358.237091,475.587585,0.163967431
58839,147,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.775340319,-0.0463262126,-0.629842341,0,0.288400888,0.861272395,-0.418371856,0,0.56184721,-0.506027579,-0.654418588,0,-516.941101,-357.883453,476.17041,0.163967431
58939,148,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.774980783,-0.0464235842,-0.630277336,0,0.289012194,0.860871971,-0.418773741,0,0.562029064,-0.506699443,-0.653742254,0,-517.367798,-357.529205,476.754883,0.163967431
59039,149,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.774925232,-0.0462728143,-0.630356908,0,0.290580839,0.859587669,-0.4203237,0,0.561296463,-0.508889019,-0.652670085,0,-517.793762,-357.175568,477.338776,0.163967431
59140,150,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.774823964,-0.0467492938,-0.630446076,0,0.288813889,0.860928178,-0.418795049,0,0.562347174,-0.506574035,-0.653565943,0,-518.220398,-356.821716,477.923553,0.163967431
59240,151,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.774471164,-0.0469164252,-0.630866945,0,0.289949447,0.860004067,-0.41990757,0,0.562248766,-0.508125901,-0.652444959,0,-518.646362,-356.468079,478.50766,0.163967431
59340,152,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.769222915,-0.0502212048,-0.637003839,0,0.291333348,0.859695315,-0.419581831,0,0.568701148,-0.508332372,-0.646666288,0,-519.073059,-356.114716,479.090729,0.163967431
59440,153,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.755507588,-0.0597969145,-0.652405143,0,0.293049157,0.859801531,-0.418167055,0,0.585944116,-0.507115126,-0.63206315,0,-519.504944,-355.760437,479.672302,0.163967431
59540,154,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.729173899,-0.0792800263,-0.679720759,0.00905792695,0.295779288,0.859185338,-0.417510897,-0.0310718622,0.617106259,-0.505485296,-0.603046119,-0.408122241,-519.943787,-355.407776,480.243896,0.192627966
59640,155,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.675075889,-0.115161553,-0.728704512,0,0.301667452,0.85830152,-0.415108979,0,0.673252761,-0.500056505,-0.544678152,0,-520.404602,-355.052826,480.80368,0.163967431
59740,156,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.611186266,-0.153485402,-0.776462257,0,0.307740927,0.857744694,-0.411788553,0,0.729209781,-0.49062866,-0.477007896,0,-520.83783,-354.739685,481.276093,0.163967431
59841,157,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.504965007,-0.209017664,-0.83744967,-0.000569821219,0.318564057,0.856605649,-0.405886352,0.00208035554,0.802201509,-0.471739769,-0.365970373,0.0277150944,-521.431641,-354.348389,481.822662,0.162012666
59952,158,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.360544741,-0.274562567,-0.891416252,0,0.329819024,0.856425107,-0.39718461,0,0.872483253,-0.437208831,-0.218223602,0,-522.086792,-353.966461,482.294586,0.163967431
60052,159,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.219824895,-0.32846573,-0.918579102,0,0.338572174,0.857395113,-0.38761121,0,0.914902151,-0.396211863,-0.0772674456,0,-522.739868,-353.63382,482.638,0.163967431
60152,160,player_camera_matrix_6e7ca30,0000000146e7ca30,-0.0755195394,-0.376725554,-0.923241377,0,0.346329004,0.858336091,-0.378570288,0,0.935068429,-0.34833473,0.0656498522,0,-523.452515,-353.31778,482.888794,0.163967431
60263,161,player_camera_matrix_6e7ca30,0000000146e7ca30,0.0863932818,-0.418803036,-0.903958201,0,0.352856219,0.861396551,-0.365360975,0,0.93168056,-0.287402511,0.222196087,0,-524.279663,-353.003479,483.041412,0.163967431
60374,162,player_camera_matrix_6e7ca30,0000000146e7ca30,0.244229496,-0.451369792,-0.858264148,0,0.35843423,0.864405215,-0.352602601,0,0.901042163,-0.221515328,0.372899622,0,-525.139404,-352.731476,483.055969,0.163967431
60485,163,player_camera_matrix_6e7ca30,0000000146e7ca30,0.395932138,-0.471985728,-0.787697375,0,0.360831857,0.868763804,-0.339190096,0,0.844415963,-0.14993006,0.514278948,0,-526.009033,-352.509491,482.930511,0.163967431
60585,164,player_camera_matrix_6e7ca30,0000000146e7ca30,0.521032989,-0.479440331,-0.70615989,0,0.360890329,0.873488247,-0.326766968,0,0.773487389,-0.0845898762,0.628141463,0,-526.775024,-352.359589,482.699188,0.163967431
60685,165,player_camera_matrix_6e7ca30,0000000146e7ca30,0.544280171,-0.480355769,-0.687762618,-0.0222943928,0.360962957,0.874160409,-0.324883938,0.1037343,0.757274687,-0.0714289397,0.649178803,1.40415728,-527.520508,-352.257019,482.360291,0.0645605624
60785,166,player_camera_matrix_6e7ca30,0000000146e7ca30,0.543879688,-0.48061651,-0.687897384,0,0.360376269,0.87407434,-0.32576552,0,0.757841587,-0.0707246214,0.648594022,0,-528.182861,-352.240875,481.861786,0.163967431
60885,167,player_camera_matrix_6e7ca30,0000000146e7ca30,0.544013619,-0.480491132,-0.687878966,-0.0226876494,0.360355765,0.874141574,-0.325607926,0.102426633,0.75775522,-0.070746012,0.648692608,1.40424657,-528.747681,-352.292725,481.262878,0.0642812774
60985,168,player_camera_matrix_6e7ca30,0000000146e7ca30,0.543921828,-0.479892731,-0.688369155,0,0.360952437,0.87436372,-0.324347615,0,0.757536948,-0.0720487982,0.648803949,0,-529.237793,-352.380859,480.629883,0.163967431
61085,169,player_camera_matrix_6e7ca30,0000000146e7ca30,0.543931663,-0.480050474,-0.688251317,0,0.360725343,0.874311388,-0.324741244,0,0.757638276,-0.0716326609,0.648731947,0,-529.69397,-352.491241,479.965424,0.163967431
61185,170,player_camera_matrix_6e7ca30,0000000146e7ca30,0.544031501,-0.480179787,-0.688082218,0,0.360980332,0.874230742,-0.324675173,0,0.757445037,-0.0717506334,0.648944557,0,-530.121765,-352.612061,479.29657,0.163967431
61286,171,player_camera_matrix_6e7ca30,0000000146e7ca30,0.544044733,-0.480205297,-0.688053906,0,0.360561967,0.874258757,-0.325064421,0,0.757634819,-0.0712364763,0.648779571,0,-530.53833,-352.739716,478.619263,0.163967431
61397,172,player_camera_matrix_6e7ca30,0000000146e7ca30,0.542772949,-0.480627686,-0.688763142,-0.0248248968,0.360562205,0.874002397,-0.325752556,0.102522135,0.758546352,-0.0715322942,0.647681117,1.40420222,-531.047546,-352.858276,477.890259,0.0640763491
61497,173,player_camera_matrix_6e7ca30,0000000146e7ca30,0.543750226,-0.479990423,-0.688436687,0,0.358979106,0.874494672,-0.326179713,0,0.758597255,-0.0697740838,0.647813141,0,-531.611755,-352.907928,477.298279,0.163967431
61597,174,player_camera_matrix_6e7ca30,0000000146e7ca30,0.543314278,-0.478693724,-0.689682543,0,0.359942049,0.874996603,-0.323763102,0,0.75845325,-0.0723406076,0.647700191,0,-532.227112,-352.915558,476.774536,0.163967431
61697,175,player_camera_matrix_6e7ca30,0000000146e7ca30,0.543284178,-0.478608668,-0.689765275,0,0.360435575,0.87498796,-0.32323727,0,0.758240521,-0.0730062425,0.647874713,0,-532.87207,-352.899719,476.289215,0.163967431
61805,176,player_camera_matrix_6e7ca30,0000000146e7ca30,0.543197215,-0.478639811,-0.689812005,0,0.358809084,0.875123918,-0.32467553,0,0.759073734,-0.0711479783,0.647105277,0,-533.581848,-352.867981,475.792877,0.163967431
61906,177,player_camera_matrix_6e7ca30,0000000146e7ca30,0.543186247,-0.478556037,-0.689878702,0,0.358685464,0.875174582,-0.324675947,0,0.759139955,-0.0710899457,0.64703393,0,-534.249084,-352.831085,475.344727,0.163967431
62006,178,player_camera_matrix_6e7ca30,0000000146e7ca30,0.543099165,-0.478506565,-0.689981818,0,0.358444989,0.875216484,-0.324828327,0,0.759315848,-0.0709065273,0.646847486,0,-534.922241,-352.789825,474.902802,0.163967431
62106,179,player_camera_matrix_6e7ca30,0000000146e7ca30,0.543120086,-0.478062063,-0.690273464,0,0.358224928,0.875446975,-0.32444942,0,0.759404778,-0.0710581616,0.646726608,0,-535.592529,-352.746552,474.468781,0.163967431
62206,180,player_camera_matrix_6e7ca30,0000000146e7ca30,0.542917788,-0.477821678,-0.690598845,0,0.358607084,0.875515103,-0.32384333,0,0.759368956,-0.07183332,0.646682918,0,-536.267273,-352.701599,474.035278,0.163967431
62306,181,player_camera_matrix_6e7ca30,0000000146e7ca30,0.542625725,-0.47706908,-0.691348255,0,0.358526736,0.875861824,-0.322993159,0,0.7596156,-0.0726024657,0.646307111,0,-536.943298,-352.655731,473.602875,0.163967431
62407,182,player_camera_matrix_6e7ca30,0000000146e7ca30,0.542668521,-0.476989061,-0.691369891,0,0.358344883,0.875918627,-0.323041379,0,0.759670854,-0.0724445209,0.646259964,0,-537.618835,-352.609436,473.17218,0.163967431
62507,183,player_camera_matrix_6e7ca30,0000000146e7ca30,0.542588651,-0.477141619,-0.691327393,0,0.358214825,0.875856102,-0.32335487,0,0.759789228,-0.0721950233,0.646148682,0,-538.296936,-352.562805,472.740509,0.163967431
62607,184,player_camera_matrix_6e7ca30,0000000146e7ca30,0.543132961,-0.477006227,-0.69099319,0,0.357710958,0.875991166,-0.323546767,0,0.759637654,-0.071446918,0.646409988,0,-538.972534,-352.516235,472.310883,0.163967431
62707,185,player_camera_matrix_6e7ca30,0000000146e7ca30,0.541723788,-0.477292925,-0.691900969,0,0.358278304,0.875740707,-0.323596895,0,0.760376334,-0.0725929439,0.64541328,0,-539.649353,-352.469421,471.880798,0.163967431
62808,186,player_camera_matrix_6e7ca30,0000000146e7ca30,0.5430668,-0.476861715,-0.691145003,0,0.356938064,0.876128256,-0.324028671,0,0.760048449,-0.0707267299,0.646006286,0,-540.326294,-352.422699,471.451019,0.163967431
62919,187,player_camera_matrix_6e7ca30,0000000146e7ca30,0.542502761,-0.475731343,-0.692365766,0,0.356844842,0.876640677,-0.32274282,0,0.760495007,-0.0719782934,0.64534229,0,-540.929199,-352.38089,471.068512,0.163967431
63025,188,player_camera_matrix_6e7ca30,0000000146e7ca30,0.541680336,-0.476083398,-0.69276762,0,0.356508911,0.876471937,-0.323571593,0,0.761238337,-0.0717054531,0.644495606,0,-541.791199,-352.321136,470.521729,0.163967431
63135,189,player_camera_matrix_6e7ca30,0000000146e7ca30,0.542962074,-0.475966424,-0.691844106,-0.0273583587,0.355658799,0.876661658,-0.323992461,0.0987591073,0.760722816,-0.07014478,0.645275712,1.40442193,-542.541199,-352.26889,470.046234,0.0641627535
63236,190,player_camera_matrix_6e7ca30,0000000146e7ca30,0.543003857,-0.476918638,-0.691155136,0,0.356524885,0.876137197,-0.324459344,0,0.760287404,-0.0702313334,0.645779133,0,-543.21875,-352.222046,469.615753,0.163967431
63336,191,player_camera_matrix_6e7ca30,0000000146e7ca30,0.543168485,-0.477319211,-0.690749049,0,0.355825931,0.876019716,-0.325541735,0,0.760497153,-0.0689624324,0.645668864,0,-543.870789,-352.203583,469.131866,0.163967431
63436,192,player_camera_matrix_6e7ca30,0000000146e7ca30,0.543628514,-0.476924062,-0.690660179,0,0.355396003,0.876264453,-0.325352818,0,0.76036948,-0.0685868189,0.645859182,0,-544.447571,-352.24588,468.548828,0.163967431
63537,193,player_camera_matrix_6e7ca30,0000000146e7ca30,0.543466091,-0.477257162,-0.690557957,0,0.356483132,0.876001835,-0.32487008,0,0.759976685,-0.0696164072,0.646211386,0,-544.963623,-352.32663,467.913635,0.163967431
63648,194,player_camera_matrix_6e7ca30,0000000146e7ca30,0.54367429,-0.477594435,-0.690160632,-0.025078034,0.35801515,0.875710607,-0.323969305,0.101344012,0.759106994,-0.0709542111,0.647087395,1.40427876,-545.478882,-352.440399,467.191589,0.0647323728
63748,195,player_camera_matrix_6e7ca30,0000000146e7ca30,0.543985367,-0.478522658,-0.689272225,0,0.358885616,0.87520659,-0.324367791,0,0.758472919,-0.0709185451,0.64783442,0,-545.916504,-352.553986,466.533417,0.163967431
63848,196,player_camera_matrix_6e7ca30,0000000146e7ca30,0.543949366,-0.478177994,-0.689539611,0,0.358182937,0.875432849,-0.324534357,0,0.758830726,-0.0704510584,0.647466123,0,-546.344971,-352.675446,465.862305,0.163967431
63948,197,player_camera_matrix_6e7ca30,0000000146e7ca30,0.543582082,-0.478709608,-0.689460278,-0.0245527346,0.359030217,0.875087321,-0.324529648,0.101947911,0.758693576,-0.071128577,0.647553086,1.40424395,-546.766418,-352.800781,465.186646,0.0643950552
64048,198,player_camera_matrix_6e7ca30,0000000146e7ca30,0.543611109,-0.478369385,-0.689673722,-0.0247105993,0.357850105,0.87535876,-0.325100839,0.100153327,0.759230018,-0.0700714067,0.647039115,1.40436983,-547.181824,-352.928009,464.511475,0.0646044239
64149,199,player_camera_matrix_6e7ca30,0000000146e7ca30,0.544029057,-0.478239119,-0.689434409,0,0.358896494,0.875340879,-0.323993295,0,0.758436322,-0.0711738169,0.647849262,0,-547.633179,-352.965912,463.844177,0.163967431
64249,200,player_camera_matrix_6e7ca30,0000000146e7ca30,0.543560565,-0.478197724,-0.689832628,0,0.359778821,0.875255942,-0.32324332,0,0.758354247,-0.072484836,0.647800028,0,-548.182922,-352.984863,463.253662,0.163967431
64349,201,player_camera_matrix_6e7ca30,0000000146e7ca30,0.544038951,-0.477542669,-0.689909279,-0.0244523585,0.357388973,0.875809073,-0.324394405,0.100282788,0.759140909,-0.0700827539,0.647142649,1.40436447,-548.790527,-352.989014,462.716583,0.0644786805
64450,202,player_camera_matrix_6e7ca30,0000000146e7ca30,0.543668866,-0.477855504,-0.6899845,0,0.358124495,0.875577629,-0.324208051,0,0.75905937,-0.0708385408,0.647155821,0,-549.421204,-352.987518,462.216095,0.163967431
64550,203,player_camera_matrix_6e7ca30,0000000146e7ca30,0.544392228,-0.477788568,-0.689460039,0,0.358633816,0.875593185,-0.323602378,0,0.758300066,-0.0710970536,0.648017228,0,-550.066711,-352.983276,461.732605,0.163967431
64650,204,player_camera_matrix_6e7ca30,0000000146e7ca30,0.544410169,-0.477934241,-0.689345002,0,0.358280748,0.875558555,-0.324086964,0,0.758454084,-0.0705428198,0.647897482,0,-550.702026,-353.073639,461.226074,0.163967431
64773,205,player_camera_matrix_6e7ca30,0000000146e7ca30,0.545011878,-0.478037477,-0.688797712,0,0.358064651,0.875556171,-0.324331999,0,0.758123875,-0.0698693544,0.648356736,0,-551.145203,-353.188385,460.774902,0.163967431
64880,206,player_camera_matrix_6e7ca30,0000000146e7ca30,0.544412971,-0.47797057,-0.689317584,0,0.358415514,0.875528872,-0.324017584,0,0.75838834,-0.0706627667,0.647961318,0,-551.808655,-353.327637,459.859375,0.163967431
64989,207,player_camera_matrix_6e7ca30,0000000146e7ca30,0.544248223,-0.478051066,-0.689391792,0,0.358046383,0.875518143,-0.324454486,0,0.75868094,-0.0702504739,0.647663713,0,-552.294434,-353.458557,459.11673,0.163967431
65089,208,player_camera_matrix_6e7ca30,0000000146e7ca30,0.54387027,-0.477557003,-0.690032244,0,0.358420193,0.875698805,-0.323553026,0,0.758775473,-0.071350649,0.647432625,0,-552.795288,-353.515137,458.421967,0.163967431
65189,209,player_camera_matrix_6e7ca30,0000000146e7ca30,0.544005454,-0.478047162,-0.689586163,0,0.356348515,0.875664592,-0.325925142,0,0.759653747,-0.0684279799,0.646717727,0,-553.311646,-353.527069,457.805206,0.163967431
65289,210,player_camera_matrix_6e7ca30,0000000146e7ca30,0.543612182,-0.477177262,-0.690498173,0,0.357483,0.875953317,-0.323900789,0,0.759402275,-0.0707649738,0.646761596,0,-553.420593,-353.532501,457.661072,0.163967431
65399,211,player_camera_matrix_6e7ca30,0000000146e7ca30,0.543460727,-0.477124691,-0.690653801,0,0.356979221,0.876018167,-0.324280739,0,0.759747565,-0.0703152344,0.646404982,0,-554.191467,-353.576172,456.573425,0.163967431
65499,212,player_camera_matrix_6e7ca30,0000000146e7ca30,0.543189287,-0.477090657,-0.69089067,0,0.355463654,0.876161098,-0.325556904,0,0.760651708,-0.068747513,0.64550972,0,-554.716614,-353.624908,455.96521,0.163967431
65599,213,player_camera_matrix_6e7ca30,0000000146e7ca30,0.542768776,-0.477194607,-0.691149414,0,0.355746031,0.876068532,-0.325497508,0,0.760819972,-0.0692038164,0.645262659,0,-555.334595,-353.881531,455.461731,0.163967431
65732,214,player_camera_matrix_6e7ca30,0000000146e7ca30,0.543383718,-0.477444828,-0.690493047,0,0.356178761,0.8759377,-0.325376481,0,0.760178208,-0.0691346899,0.646025956,0,-555.463318,-353.90863,455.340027,0.163967431
65832,215,player_camera_matrix_6e7ca30,0000000146e7ca30,0.54257679,-0.477044404,-0.691403687,0,0.355118424,0.87618798,-0.325861096,0,0.761249959,-0.068725571,0.644806504,0,-556.659607,-353.985657,454.159119,0.163967431
65932,216,player_camera_matrix_6e7ca30,0000000146e7ca30,0.542669713,-0.476531416,-0.691684484,0,0.354600132,0.876480341,-0.325639337,0,0.761425257,-0.0685568452,0.644617438,0,-557.238037,-354.017487,453.602173,0.163967431
66032,217,player_camera_matrix_6e7ca30,0000000146e7ca30,0.542049885,-0.476574987,-0.69214046,0,0.354997844,0.876397371,-0.325429022,0,0.761681378,-0.0693096519,0.64423418,0,-557.822754,-354.045685,453.049408,0.163967431
66132,218,player_camera_matrix_6e7ca30,0000000146e7ca30,0.542289078,-0.476902664,-0.691727161,0,0.35498026,0.876254976,-0.325831443,0,0.761519372,-0.0688546821,0.644474566,0,-558.456482,-354.040802,452.543976,0.163967431
66232,219,player_camera_matrix_6e7ca30,0000000146e7ca30,0.542042732,-0.47629717,-0.692337155,0,0.35411346,0.876607835,-0.325825661,0,0.762098134,-0.0685545132,0.643822074,0,-558.960815,-354.018097,452.192108,0.163967431
66332,220,player_camera_matrix_6e7ca30,0000000146e7ca30,0.542407632,-0.476622522,-0.691827178,0,0.354145318,0.876467109,-0.326169372,0,0.761823475,-0.0680906251,0.644196212,0,-559.353638,-353.988983,451.947876,0.163967431
66432,221,player_camera_matrix_6e7ca30,0000000146e7ca30,0.541712046,-0.476152599,-0.69269532,0,0.356266201,0.876463652,-0.323860675,0,0.761329412,-0.0713447258,0.644428074,0,-559.744568,-353.946442,451.739532,0.163967431
